Scenario - visual LTP Rap V4.0 HVB (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 08/05/2015 13:30:08

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

05_S0303_v0	1	Response	128	-5821	4012	1
05_S0303_v0	3	Picture	full1n	4666	0	1	4667	2	0	4620
05_S0303_v0	4	Picture	full0n	16136	0	198	2697	199	0	2620
05_S0303_v0	5	Picture	full0i	27999	0	1	4334	2	0	4290
05_S0303_v0	6	Picture	blue0n	40799	0	201	2700	202	0	2620
05_S0303_v0	6	Response	10	45083	4284	2
05_S0303_v0	7	Picture	full1i	52799	0	201	4034	202	0	3950
05_S0303_v0	8	Picture	full1n	63832	0	2	2500	4	0	2450
05_S0303_v0	9	Picture	full0i	75166	0	1	4833	2	0	4790
05_S0303_v0	10	Picture	full1i	85999	0	1	2500	2	0	2450
05_S0303_v0	11	Picture	full0n	98166	0	1	2833	2	0	2790
05_S0303_v0	12	Picture	full1n	111666	0	1	4666	2	0	4620
05_S0303_v0	13	Picture	full1i	123832	0	1	4834	2	0	4790
05_S0303_v0	14	Picture	full1n	134666	0	1	4166	2	0	4120
05_S0303_v0	15	Picture	full1i	147499	0	1	4667	2	0	4620
05_S0303_v0	16	Picture	full0i	160665	0	2	4000	3	0	3950
05_S0303_v0	17	Picture	blue0n	173332	0	1	3000	2	0	2950
05_S0303_v0	17	Response	10	177082	3750	1
05_S0303_v0	18	Picture	full0i	185499	0	1	4333	2	0	4290
05_S0303_v0	19	Picture	full0n	196332	0	1	4167	2	0	4120
05_S0303_v0	20	Picture	full1n	208999	0	1	3166	2	0	3120
05_S0303_v0	21	Picture	full0i	219999	0	1	3833	2	0	3790
05_S0303_v0	22	Picture	full0n	232832	0	1	4167	2	0	4120
05_S0303_v0	23	Picture	full1i	244332	0	1	2500	2	0	2450
05_S0303_v0	24	Picture	full1n	256165	0	1	4167	2	0	4120
05_S0303_v0	25	Picture	full0i	266998	0	2	3000	3	0	2950
05_S0303_v0	26	Picture	full0n	279665	0	1	2833	2	0	2790
05_S0303_v0	27	Picture	full0i	291498	0	1	3167	2	0	3120
05_S0303_v0	28	Picture	full1i	302998	0	1	4834	2	0	4790
05_S0303_v0	29	Picture	blue1n	314332	0	1	4166	2	0	4120
05_S0303_v0	29	Response	10	317780	3448	1
05_S0303_v0	30	Picture	full0n	325832	0	1	5000	2	0	4950
05_S0303_v0	31	Picture	full1i	337998	0	1	4500	2	0	4450
05_S0303_v0	32	Picture	full1n	349331	0	2	4500	3	0	4450
05_S0303_v0	33	Picture	full1i	360665	0	1	4166	2	0	4120
05_S0303_v0	34	Picture	full1n	374165	0	1	4500	2	0	4450
05_S0303_v0	35	Picture	full0i	386998	0	1	2500	2	0	2450
05_S0303_v0	36	Picture	full0n	398331	0	1	4000	2	0	3950
05_S0303_v0	37	Picture	full0i	410998	0	1	4833	2	0	4790
05_S0303_v0	38	Picture	full1i	422498	0	1	2833	2	0	2790
05_S0303_v0	39	Picture	full1n	435665	0	1	4333	2	0	4290
05_S0303_v0	40	Picture	full1i	447831	0	1	3333	2	0	3290
05_S0303_v0	41	Picture	full1n	460164	0	2	5000	3	0	4950
05_S0303_v0	42	Picture	full0n	472498	0	1	3166	2	0	3120
05_S0303_v0	43	Picture	full0i	483998	0	1	4000	2	0	3950
05_S0303_v0	44	Picture	full0n	497498	0	1	4000	2	0	3950
05_S0303_v0	45	Picture	blue1i	510998	0	1	4833	2	0	4790
05_S0303_v0	45	Response	10	514768	3770	1
05_S0303_v0	46	Picture	full0i	522831	0	1	3000	2	0	2950
05_S0303_v0	47	Picture	full1n	535664	0	1	3167	2	0	3120
05_S0303_v0	48	Picture	full1i	548831	0	1	3333	2	0	3290
05_S0303_v0	49	Picture	full0n	561497	0	2	2834	3	0	2790
05_S0303_v0	50	Picture	blue1n	572831	0	1	4166	2	0	4120
05_S0303_v0	50	Response	10	576767	3936	1
05_S0303_v0	51	Picture	full1i	583831	0	1	3666	2	0	3620
05_S0303_v0	52	Picture	blue0i	594664	0	1	3833	2	0	3790
05_S0303_v0	52	Response	10	599067	4403	1
05_S0303_v0	53	Picture	full1n	605664	0	1	3000	2	0	2950
05_S0303_v0	54	Picture	full1i	617497	0	1	4834	2	0	4790
05_S0303_v0	55	Picture	full1n	629664	0	1	4500	2	0	4450
05_S0303_v0	56	Picture	full1i	641497	0	1	4500	2	0	4450
05_S0303_v0	57	Picture	blue1n	653830	0	2	3167	3	0	3120
05_S0303_v0	57	Response	10	657466	3636	1
05_S0303_v0	58	Picture	full0n	665164	0	1	4500	2	0	4450
05_S0303_v0	59	Picture	full1i	676664	0	1	3166	2	0	3120
05_S0303_v0	60	Picture	full1n	687997	0	1	3500	2	0	3450
05_S0303_v0	61	Picture	full1i	698830	0	1	4334	2	0	4290
05_S0303_v0	62	Picture	full1n	709830	0	1	3000	2	0	2950
05_S0303_v0	63	Picture	full1i	721164	0	1	3499	3	0	3450
05_S0303_v0	64	Picture	blue1n	732997	0	1	3333	2	0	3290
05_S0303_v0	64	Response	10	736665	3668	1
05_S0303_v0	65	Picture	full0i	745330	0	1	3167	2	0	3120
05_S0303_v0	66	Picture	full1i	758497	0	1	4666	2	0	4620
05_S0303_v0	67	Picture	full0n	770663	0	1	2667	2	0	2620
05_S0303_v0	68	Picture	full1n	783497	0	1	3666	2	0	3620
05_S0303_v0	69	Picture	full1i	794997	0	1	4833	2	0	4790
05_S0303_v0	70	Picture	full1n	805830	0	1	3333	2	0	3290
05_S0303_v0	71	Picture	full1i	817996	0	2	3834	3	0	3790
05_S0303_v0	72	Picture	full0i	828996	0	2	3834	3	0	3790
05_S0303_v0	73	Picture	full1n	842496	0	2	4500	3	0	4450
05_S0303_v0	74	Picture	full0n	854830	0	1	4833	2	0	4790
05_S0303_v0	75	Picture	full1i	865663	0	1	2667	2	0	2620
05_S0303_v0	76	Picture	full0i	877163	0	1	4500	2	0	4450
05_S0303_v0	77	Picture	full1n	889330	0	1	4333	2	0	4290
05_S0303_v0	78	Picture	full0n	901496	0	1	3834	2	0	3790
05_S0303_v0	79	Picture	blue0i	913829	0	2	2834	3	0	2790
05_S0303_v0	79	Response	10	919753	5924	1
05_S0303_v0	80	Picture	full0n	927329	0	2	4167	3	0	4120
05_S0303_v0	81	Picture	full0i	939496	0	1	2500	2	0	2450
05_S0303_v0	82	Picture	full1i	952329	0	1	4834	2	0	4790
05_S0303_v0	83	Picture	full1n	963329	0	1	2834	2	0	2790
05_S0303_v0	84	Picture	full1i	975996	0	1	4000	2	0	3950
05_S0303_v0	85	Picture	full0n	989496	0	1	3833	2	0	3790
05_S0303_v0	86	Picture	full1n	1000829	0	1	4667	2	0	4620
05_S0303_v0	87	Picture	full1i	1012662	0	2	4000	4	0	3950
05_S0303_v0	88	Picture	full1n	1023662	0	2	3167	3	0	3120
05_S0303_v0	89	Picture	full0i	1037162	0	2	3834	3	0	3790
05_S0303_v0	90	Picture	full1i	1050329	0	1	2500	2	0	2450
05_S0303_v0	91	Picture	full0n	1062496	0	1	4333	2	0	4290
05_S0303_v0	92	Picture	full0i	1075329	0	1	4000	2	0	3950
05_S0303_v0	93	Picture	full0n	1087496	0	1	4166	2	0	4120
05_S0303_v0	94	Picture	full1n	1099662	0	1	4167	2	0	4120
05_S0303_v0	95	Picture	full0i	1112829	0	1	4333	2	0	4290
05_S0303_v0	96	Picture	blue1i	1124329	0	1	4000	2	0	3950
05_S0303_v0	96	Response	10	1127950	3621	1
05_S0303_v0	97	Picture	full0n	1135329	0	1	2833	2	0	2790
05_S0303_v0	98	Picture	full1n	1146662	0	1	4167	2	0	4120
05_S0303_v0	99	Picture	full0i	1159329	0	1	3166	2	0	3120
05_S0303_v0	100	Picture	full0n	1171995	0	1	3667	2	0	3620
05_S0303_v0	101	Picture	full1i	1184829	0	1	4049	931	0	3790
05_S0303_v0	102	Picture	full0i	1198328	0	2	3500	4	0	3450
05_S0303_v0	103	Picture	full0n	1210909	0	929	2813	1858	0	2450
05_S0303_v0	104	Picture	full0i	1222495	0	1	2833	2	0	2790
05_S0303_v0	105	Picture	full0n	1233750	0	119	3578	121	0	3450
05_S0303_v0	106	Picture	full0i	1246142	0	28	3020	29	0	2950
05_S0303_v0	107	Picture	full1n	1258162	0	1	5000	2	0	4950
05_S0303_v0	108	Picture	full0n	1270328	0	2	4319	48	0	4290
05_S0303_v0	109	Picture	full0i	1282662	0	1	4833	3	0	4790
05_S0303_v0	110	Picture	full0n	1296161	0	3	3500	5	0	3450
05_S0303_v0	111	Picture	blue0i	1307995	0	1	3833	2	0	3790
05_S0303_v0	111	Response	10	1312748	4753	1
05_S0303_v0	112	Picture	full0n	1320161	0	2	3334	3	0	3290
05_S0303_v0	113	Picture	full0i	1333328	0	1	3000	2	0	2950
05_S0303_v0	114	Picture	full1i	1344328	0	1	2667	2	0	2620
05_S0303_v0	115	Picture	full1n	1357495	0	1	3333	2	0	3290
05_S0303_v0	116	Picture	full0n	1370661	0	1	4834	2	0	4790
05_S0303_v0	117	Picture	full1i	1384161	0	1	4333	3	0	4290
05_S0303_v0	118	Picture	full1n	1396328	0	1	3833	2	0	3790
05_S0303_v0	119	Picture	full1i	1408161	0	1	4000	2	0	3950
05_S0303_v0	120	Picture	full1n	1418994	0	2	3167	3	0	3120
05_S0303_v0	121	Picture	blue0i	1431161	0	1	4333	2	0	4290
05_S0303_v0	121	Response	10	1434937	3776	1
05_S0303_v0	122	Picture	full0n	1442994	0	1	3000	2	0	2950
05_S0303_v0	123	Picture	full0i	1455328	0	1	4333	2	0	4290
05_S0303_v0	124	Picture	full1i	1468494	0	1	2667	2	0	2620
05_S0303_v0	125	Picture	full0n	1479328	0	1	4166	2	0	4120
05_S0303_v0	126	Picture	full0i	1491494	0	1	4833	2	0	4790
05_S0303_v0	127	Picture	full0n	1504161	0	1	2666	2	0	2620
05_S0303_v0	128	Picture	full0i	1516994	0	1	3167	2	0	3120
05_S0303_v0	129	Picture	full0n	1529827	0	1	4834	2	0	4790
05_S0303_v0	130	Picture	full0i	1541994	0	1	3667	2	0	3620
05_S0303_v0	131	Picture	blue1n	1554327	0	1	4500	2	0	4450
05_S0303_v0	131	Response	10	1564335	10008	1
05_S0303_v0	132	Picture	full0n	1566994	0	1	4167	2	0	4120
05_S0303_v0	133	Picture	full0i	1579660	0	2	4667	3	0	4620
05_S0303_v0	134	Picture	full1i	1592827	0	1	4333	2	0	4290
05_S0303_v0	135	Picture	full1n	1604327	0	1	3667	2	0	3620
05_S0303_v0	136	Picture	82	1615327	0	1	100166	2	0	next
05_S0303_v0	136	Picture	82	1715493	100166	1	10000	2	100000	next
05_S0303_v0	136	Picture	82	1725493	110166	1	10000	2	110000	next
05_S0303_v0	136	Picture	82	1735493	120166	1	10000	2	120000	next
05_S0303_v0	136	Picture	82	1745493	130166	1	10000	2	130000	next
05_S0303_v0	136	Picture	82	1755493	140166	1	10000	2	140000	next
05_S0303_v0	136	Picture	82	1765493	150166	1	10000	2	150000	next
05_S0303_v0	136	Picture	82	1775493	160166	1	10000	2	160000	next
05_S0303_v0	136	Picture	82	1785493	170166	1	10000	2	170000	next
05_S0303_v0	136	Picture	82	1795493	180166	1	10000	2	180000	next
05_S0303_v0	136	Picture	82	1805493	190166	1	10000	2	190000	10000
05_S0303_v0	137	Picture	full0n	1815493	0	1	4667	2	0	4620
05_S0303_v0	138	Picture	full1n	1826826	0	1	2667	2	0	2620
05_S0303_v0	139	Picture	full1i	1838993	0	1	4333	2	0	4290
05_S0303_v0	140	Picture	full1n	1850826	0	1	2667	2	0	2620
05_S0303_v0	141	Picture	full0i	1861659	0	2	4000	4	0	3950
05_S0303_v0	142	Picture	full0n	1874493	0	1	2500	2	0	2450
05_S0303_v0	143	Picture	full1i	1885993	0	1	4833	2	0	4790
05_S0303_v0	144	Picture	full0i	1898326	0	1	2500	2	0	2450
05_S0303_v0	145	Picture	blue0n	1910493	0	1	2833	2	0	2790
05_S0303_v0	145	Response	10	1914821	4328	1
05_S0303_v0	146	Picture	full0i	1922326	0	1	4667	2	0	4620
05_S0303_v0	147	Picture	full1n	1935159	0	1	4834	2	0	4790
05_S0303_v0	148	Picture	full0n	1946493	0	1	4166	2	0	4120
05_S0303_v0	149	Picture	full0i	1959159	0	1	4667	2	0	4620
05_S0303_v0	150	Picture	blue1i	1971492	0	2	4000	3	0	3950
05_S0303_v0	150	Response	10	1978720	7228	1
05_S0303_v0	151	Picture	full1n	1983326	0	1	3000	2	0	2950
05_S0303_v0	152	Picture	full1i	1994159	0	1	4333	2	0	4290
05_S0303_v0	153	Picture	full1n	2005659	0	1	4167	2	0	4120
05_S0303_v0	154	Picture	full0n	2017826	0	1	3166	2	0	3120
05_S0303_v0	155	Picture	full1i	2030492	0	1	3834	2	0	3790
05_S0303_v0	156	Picture	full1n	2043659	0	1	4167	2	0	4120
05_S0303_v0	157	Picture	full0i	2055825	0	2	2500	4	0	2450
05_S0303_v0	158	Picture	blue0n	2067992	0	1	4167	2	0	4120
05_S0303_v0	158	Response	10	2072019	4027	1
05_S0303_v0	159	Picture	full1i	2078992	0	1	3000	2	0	2950
05_S0303_v0	160	Picture	full1n	2091659	0	1	2833	2	0	2790
05_S0303_v0	161	Picture	full1i	2102492	0	1	3167	2	0	3120
05_S0303_v0	162	Picture	full0i	2115659	0	1	4833	2	0	4790
05_S0303_v0	163	Picture	full0n	2127825	0	1	4167	2	0	4120
05_S0303_v0	164	Picture	full1n	2138825	0	1	5000	2	0	4950
05_S0303_v0	165	Picture	full0i	2152325	0	1	4500	2	0	4450
05_S0303_v0	166	Picture	full1i	2163658	0	2	4500	3	0	4450
05_S0303_v0	167	Picture	full0n	2176825	0	1	4167	2	0	4120
05_S0303_v0	168	Picture	full0i	2188325	0	1	4500	2	0	4450
05_S0303_v0	169	Picture	blue0n	2200492	0	1	2500	2	0	2450
05_S0303_v0	169	Response	10	2204117	3625	1
05_S0303_v0	170	Picture	full1n	2211992	0	1	4000	2	0	3950
05_S0303_v0	171	Picture	full1i	2223492	0	1	4833	2	0	4790
05_S0303_v0	172	Picture	full0i	2236992	0	1	2833	2	0	2790
05_S0303_v0	173	Picture	full0n	2249658	0	1	4333	3	0	4290
05_S0303_v0	174	Picture	full0i	2260991	0	2	3334	3	0	3290
05_S0303_v0	175	Picture	full0n	2272825	0	1	5000	2	0	4950
05_S0303_v0	176	Picture	full1n	2284991	0	1	3167	2	0	3120
05_S0303_v0	177	Picture	full1i	2295991	0	1	4000	2	0	3950
05_S0303_v0	178	Picture	full1n	2306991	0	1	4000	2	0	3950
05_S0303_v0	179	Picture	full0i	2317991	0	1	4834	2	0	4790
05_S0303_v0	180	Picture	full1i	2328825	0	1	3000	2	0	2950
05_S0303_v0	181	Picture	full0n	2341158	0	1	3166	3	0	3120
05_S0303_v0	182	Picture	full0i	2353824	0	2	3334	3	0	3290
05_S0303_v0	183	Picture	blue1n	2365991	0	1	2833	2	0	2790
05_S0303_v0	183	Response	10	2369215	3224	2
05_S0303_v0	184	Picture	full0n	2378324	0	1	4167	2	0	4120
05_S0303_v0	185	Picture	full0i	2390158	0	1	3666	2	0	3620
05_S0303_v0	186	Picture	full1i	2402324	0	1	3834	2	0	3790
05_S0303_v0	187	Picture	full0n	2415824	0	1	3000	2	0	2950
05_S0303_v0	188	Picture	full0i	2427658	0	1	4833	2	0	4790
05_S0303_v0	189	Picture	full0n	2441157	0	2	4500	3	0	4450
05_S0303_v0	190	Picture	full0i	2452657	0	2	4500	3	0	4450
05_S0303_v0	191	Picture	full0n	2463991	0	1	3166	2	0	3120
05_S0303_v0	192	Picture	full1n	2477157	0	1	4500	2	0	4450
