Scenario - visual LTP Rap V4.0 HVA (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 08/05/2015 13:18:15

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

05_S0303_v0	1	Response	128	160071	169904	2
05_S0303_v0	3	Picture	full1n	170499	0	1	3166	2	0	3120
05_S0303_v0	4	Picture	full1i	181430	0	237	2902	238	0	2790
05_S0303_v0	5	Picture	full1n	194665	0	1	4500	2	0	4450
05_S0303_v0	6	Picture	full0n	207832	0	1	3500	2	0	3450
05_S0303_v0	7	Picture	full1i	218665	0	1	4834	2	0	4790
05_S0303_v0	8	Picture	full1n	230832	0	1	4333	2	0	4290
05_S0303_v0	9	Picture	full0i	242999	0	1	3500	2	0	3450
05_S0303_v0	10	Picture	full0n	255332	0	1	4166	3	0	4120
05_S0303_v0	11	Picture	blue0i	266802	0	198	3030	199	0	2950
05_S0303_v0	11	Response	10	271116	4314	1
05_S0303_v0	12	Picture	full1i	278832	0	1	3833	2	0	3790
05_S0303_v0	13	Picture	full0n	291665	0	1	5000	2	0	4950
05_S0303_v0	14	Picture	full0i	304332	0	1	4166	2	0	4120
05_S0303_v0	15	Picture	full1n	317832	0	1	4166	2	0	4120
05_S0303_v0	16	Picture	full1i	330498	0	1	3667	2	0	3620
05_S0303_v0	17	Picture	full1n	341831	0	2	4500	4	0	4450
05_S0303_v0	18	Picture	blue1i	353998	0	1	3333	2	0	3290
05_S0303_v0	18	Response	10	357815	3817	1
05_S0303_v0	19	Picture	full1n	366165	0	1	4333	2	0	4290
05_S0303_v0	20	Picture	full0n	378331	0	2	4667	3	0	4620
05_S0303_v0	21	Picture	full1i	390165	0	1	2500	2	0	2450
05_S0303_v0	22	Picture	full0i	402498	0	1	3000	2	0	2950
05_S0303_v0	23	Picture	full0n	415998	0	1	5000	2	0	4950
05_S0303_v0	24	Picture	full0i	429498	0	1	4500	2	0	4450
05_S0303_v0	25	Picture	full0n	442331	0	1	3000	2	0	2950
05_S0303_v0	26	Picture	full1n	454998	0	1	3333	2	0	3290
05_S0303_v0	27	Picture	blue1i	466831	0	1	3167	2	0	3120
05_S0303_v0	27	Response	10	469913	3082	1
05_S0303_v0	28	Picture	full0i	479498	0	1	3833	2	0	3790
05_S0303_v0	29	Picture	full0n	491831	0	1	5000	2	0	4950
05_S0303_v0	30	Picture	full0i	503664	0	1	2500	2	0	2450
05_S0303_v0	31	Picture	full1n	514998	0	1	4333	2	0	4290
05_S0303_v0	32	Picture	full1i	527164	0	1	2834	2	0	2790
05_S0303_v0	33	Picture	full0n	538664	0	1	2833	3	0	2790
05_S0303_v0	34	Picture	full1n	549497	0	2	4167	3	0	4120
05_S0303_v0	35	Picture	full1i	561664	0	1	3667	2	0	3620
05_S0303_v0	36	Picture	full1n	574497	0	1	3667	2	0	3620
05_S0303_v0	37	Picture	full0i	586664	0	1	5000	2	0	4950
05_S0303_v0	38	Picture	blue1i	597997	0	1	2834	2	0	2790
05_S0303_v0	38	Response	10	601512	3515	1
05_S0303_v0	39	Picture	full1n	608997	0	1	3000	2	0	2950
05_S0303_v0	40	Picture	full0n	621664	0	1	2833	2	0	2790
05_S0303_v0	41	Picture	full0i	632664	0	1	4000	2	0	3950
05_S0303_v0	42	Picture	full0n	644830	0	2	3667	3	0	3620
05_S0303_v0	43	Picture	full0i	657664	0	1	2833	2	0	2790
05_S0303_v0	44	Picture	full0n	670830	0	1	4334	2	0	4290
05_S0303_v0	45	Picture	full1i	683997	0	1	3667	2	0	3620
05_S0303_v0	46	Picture	full0i	696664	0	1	3666	2	0	3620
05_S0303_v0	47	Picture	full1n	707497	0	1	4500	2	0	4450
05_S0303_v0	48	Picture	full0n	719663	0	2	3167	3	0	3120
05_S0303_v0	49	Picture	full1i	731163	0	2	3000	3	0	2950
05_S0303_v0	50	Picture	blue0i	742997	0	1	3166	2	0	3120
05_S0303_v0	50	Response	10	746500	3503	1
