Scenario - visual LTP Rap V4.0 HVB (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 03/26/2015 10:35:07

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

05_S3001_v0	1	Response	128	1599	11432	2
05_S3001_v0	3	Picture	full1n	11833	0	1	4666	2	0	4620
05_S3001_v0	4	Picture	full0n	23303	0	198	2696	199	0	2620
05_S3001_v0	5	Picture	full0i	35166	0	1	4333	2	0	4290
05_S3001_v0	6	Picture	blue0n	47966	0	201	2700	202	0	2620
05_S3001_v0	6	Response	10	53513	5547	1
05_S3001_v0	7	Picture	full1i	59966	0	201	4033	202	0	3950
05_S3001_v0	8	Picture	full1n	70999	0	1	2500	2	0	2450
05_S3001_v0	9	Picture	full0i	82333	0	1	4833	2	0	4790
05_S3001_v0	10	Picture	full1i	93164	0	4	2502	5	0	2450
05_S3001_v0	11	Picture	full0n	105333	0	1	2833	2	0	2790
05_S3001_v0	12	Picture	full1n	118833	0	1	4666	2	0	4620
05_S3001_v0	13	Picture	full1i	130999	0	1	4834	2	0	4790
05_S3001_v0	14	Picture	full1n	141833	0	1	4166	2	0	4120
05_S3001_v0	15	Picture	full1i	154666	0	1	4667	2	0	4620
05_S3001_v0	16	Picture	full0i	167833	0	1	4000	2	0	3950
05_S3001_v0	17	Picture	blue0n	180499	0	1	3000	2	0	2950
05_S3001_v0	17	Response	10	184702	4203	1
05_S3001_v0	18	Picture	full0i	192666	0	1	4333	2	0	4290
05_S3001_v0	19	Picture	full0n	203499	0	1	4167	2	0	4120
05_S3001_v0	20	Picture	full1n	216166	0	1	3167	2	0	3120
05_S3001_v0	21	Picture	full0i	227166	0	1	3833	2	0	3790
05_S3001_v0	22	Picture	full0n	239999	0	1	4167	2	0	4120
05_S3001_v0	23	Picture	full1i	251499	0	1	2500	2	0	2450
05_S3001_v0	24	Picture	full1n	263333	0	1	4166	2	0	4120
05_S3001_v0	25	Picture	full0i	274166	0	1	3000	2	0	2950
05_S3001_v0	26	Picture	full0n	286832	0	2	2834	3	0	2790
05_S3001_v0	27	Picture	full0i	298666	0	1	3166	3	0	3120
05_S3001_v0	28	Picture	full1i	310166	0	1	4833	2	0	4790
05_S3001_v0	29	Picture	blue1n	321499	0	1	4167	2	0	4120
05_S3001_v0	29	Response	10	325800	4301	1
05_S3001_v0	30	Picture	full0n	332999	0	1	5000	2	0	4950
05_S3001_v0	31	Picture	full1i	345166	0	1	4500	2	0	4450
05_S3001_v0	32	Picture	full1n	356499	0	1	4500	2	0	4450
05_S3001_v0	33	Picture	full1i	367832	0	2	4167	3	0	4120
05_S3001_v0	34	Picture	full1n	381332	0	2	4500	3	0	4450
05_S3001_v0	35	Picture	full0i	394166	0	1	2500	2	0	2450
05_S3001_v0	36	Picture	full0n	405499	0	1	4000	2	0	3950
05_S3001_v0	37	Picture	full0i	418166	0	1	4833	2	0	4790
05_S3001_v0	38	Picture	full1i	429666	0	1	2833	2	0	2790
05_S3001_v0	39	Picture	full1n	442832	0	1	4334	2	0	4290
05_S3001_v0	40	Picture	full1i	454999	0	1	3333	2	0	3290
05_S3001_v0	41	Picture	full1n	467332	0	1	5000	2	0	4950
05_S3001_v0	42	Picture	full0n	479666	0	1	3166	2	0	3120
05_S3001_v0	43	Picture	full0i	491166	0	1	4000	2	0	3950
05_S3001_v0	44	Picture	full0n	504666	0	1	4000	2	0	3950
05_S3001_v0	45	Picture	blue1i	518166	0	1	4833	2	0	4790
05_S3001_v0	45	Response	10	522198	4032	2
05_S3001_v0	46	Picture	full0i	529999	0	1	3000	2	0	2950
05_S3001_v0	47	Picture	full1n	542832	0	1	3167	2	0	3120
05_S3001_v0	48	Picture	full1i	555999	0	1	3333	2	0	3290
05_S3001_v0	49	Picture	full0n	568666	0	1	2833	2	0	2790
05_S3001_v0	50	Picture	blue1n	579999	0	1	4167	2	0	4120
05_S3001_v0	50	Response	10	584698	4699	1
05_S3001_v0	51	Picture	full1i	590999	0	1	3667	2	0	3620
05_S3001_v0	52	Picture	blue0i	601832	0	1	3834	2	0	3790
05_S3001_v0	52	Response	10	606298	4466	1
05_S3001_v0	53	Picture	full1n	612832	0	1	3000	2	0	2950
05_S3001_v0	54	Picture	full1i	624665	0	2	4834	3	0	4790
05_S3001_v0	55	Picture	full1n	636832	0	1	4500	2	0	4450
05_S3001_v0	56	Picture	full1i	648665	0	2	4500	4	0	4450
05_S3001_v0	57	Picture	blue1n	660999	0	1	3166	3	0	3120
05_S3001_v0	57	Response	10	665387	4388	1
05_S3001_v0	58	Picture	full0n	672332	0	1	4500	2	0	4450
05_S3001_v0	59	Picture	full1i	683832	0	1	3167	2	0	3120
05_S3001_v0	60	Picture	full1n	695165	0	2	3500	3	0	3450
05_S3001_v0	61	Picture	full1i	705999	0	1	4333	2	0	4290
05_S3001_v0	62	Picture	full1n	716999	0	1	3000	2	0	2950
05_S3001_v0	63	Picture	full1i	728332	0	1	3500	2	0	3450
05_S3001_v0	64	Picture	blue1n	740165	0	2	3334	3	0	3290
05_S3001_v0	64	Response	10	744586	4421	1
05_S3001_v0	65	Picture	full0i	752499	0	1	3166	2	0	3120
05_S3001_v0	66	Picture	full1i	765665	0	1	4667	2	0	4620
05_S3001_v0	67	Picture	full0n	777832	0	1	2667	2	0	2620
05_S3001_v0	68	Picture	full1n	790665	0	1	3667	2	0	3620
05_S3001_v0	69	Picture	full1i	802165	0	1	4834	2	0	4790
05_S3001_v0	70	Picture	full1n	812999	0	1	3333	2	0	3290
05_S3001_v0	71	Picture	full1i	825165	0	1	3834	2	0	3790
05_S3001_v0	72	Picture	full0i	836165	0	1	3834	2	0	3790
05_S3001_v0	73	Picture	full1n	849665	0	1	4500	2	0	4450
05_S3001_v0	74	Picture	full0n	861999	0	1	4833	2	0	4790
05_S3001_v0	75	Picture	full1i	872832	0	1	2667	2	0	2620
05_S3001_v0	76	Picture	full0i	884332	0	1	4500	2	0	4450
05_S3001_v0	77	Picture	full1n	896499	0	1	4333	2	0	4290
05_S3001_v0	78	Picture	full0n	908665	0	1	3834	2	0	3790
05_S3001_v0	79	Picture	blue0i	920999	0	1	2833	2	0	2790
05_S3001_v0	79	Response	10	926785	5786	1
05_S3001_v0	80	Picture	full0n	934499	0	1	4166	2	0	4120
05_S3001_v0	81	Picture	full0i	946665	0	1	2500	2	0	2450
05_S3001_v0	82	Picture	full1i	959499	0	1	4833	2	0	4790
05_S3001_v0	83	Picture	full1n	970498	0	2	2834	3	0	2790
05_S3001_v0	84	Picture	full1i	983165	0	1	4000	2	0	3950
05_S3001_v0	85	Picture	full0n	996665	0	1	3833	3	0	3790
05_S3001_v0	86	Picture	full1n	1007998	0	2	4667	3	0	4620
05_S3001_v0	87	Picture	full1i	1019832	0	1	4000	2	0	3950
05_S3001_v0	88	Picture	full1n	1030832	0	1	3166	2	0	3120
05_S3001_v0	89	Picture	full0i	1044332	0	1	3833	2	0	3790
05_S3001_v0	90	Picture	full1i	1057498	0	2	2500	3	0	2450
05_S3001_v0	91	Picture	full0n	1069665	0	1	4333	2	0	4290
05_S3001_v0	92	Picture	full0i	1082498	0	2	4000	3	0	3950
05_S3001_v0	93	Picture	full0n	1094665	0	1	4167	2	0	4120
05_S3001_v0	94	Picture	full1n	1106832	0	1	4166	2	0	4120
05_S3001_v0	95	Picture	full0i	1119998	0	1	4334	2	0	4290
05_S3001_v0	96	Picture	blue1i	1131498	0	1	4000	2	0	3950
05_S3001_v0	96	Response	10	1135883	4385	1
05_S3001_v0	97	Picture	full0n	1142498	0	1	2834	2	0	2790
05_S3001_v0	98	Picture	full1n	1153832	0	1	4166	2	0	4120
05_S3001_v0	99	Picture	full0i	1166498	0	1	3167	2	0	3120
05_S3001_v0	100	Picture	full0n	1179165	0	1	3667	2	0	3620
05_S3001_v0	101	Picture	full1i	1191998	0	1	3834	2	0	3790
05_S3001_v0	102	Picture	full0i	1205498	0	1	3500	2	0	3450
05_S3001_v0	103	Picture	full0n	1217832	0	1	2500	2	0	2450
05_S3001_v0	104	Picture	full0i	1229332	0	1	2833	2	0	2790
05_S3001_v0	105	Picture	full0n	1240665	0	1	3500	2	0	3450
05_S3001_v0	106	Picture	full0i	1252998	0	1	3000	2	0	2950
05_S3001_v0	107	Picture	full1n	1265165	0	1	5000	2	0	4950
05_S3001_v0	108	Picture	full0n	1277332	0	1	4333	2	0	4290
05_S3001_v0	109	Picture	full0i	1289665	0	1	4833	2	0	4790
05_S3001_v0	110	Picture	full0n	1303165	0	1	3500	2	0	3450
05_S3001_v0	111	Picture	blue0i	1314998	0	1	3833	3	0	3790
05_S3001_v0	111	Response	10	1319871	4873	1
05_S3001_v0	112	Picture	full0n	1327165	0	1	3333	2	0	3290
05_S3001_v0	113	Picture	full0i	1340331	0	2	3000	4	0	2950
05_S3001_v0	114	Picture	full1i	1351331	0	2	2667	3	0	2620
05_S3001_v0	115	Picture	full1n	1364498	0	1	3333	3	0	3290
05_S3001_v0	116	Picture	full0n	1377665	0	1	4833	2	0	4790
05_S3001_v0	117	Picture	full1i	1391165	0	1	4333	2	0	4290
05_S3001_v0	118	Picture	full1n	1403331	0	2	3834	3	0	3790
05_S3001_v0	119	Picture	full1i	1415165	0	1	4000	2	0	3950
05_S3001_v0	120	Picture	full1n	1425998	0	1	3167	2	0	3120
05_S3001_v0	121	Picture	blue0i	1438165	0	1	4333	2	0	4290
05_S3001_v0	121	Response	10	1442470	4305	1
05_S3001_v0	122	Picture	full0n	1449998	0	1	3000	2	0	2950
05_S3001_v0	123	Picture	full0i	1462331	0	2	4334	3	0	4290
05_S3001_v0	124	Picture	full1i	1475498	0	1	2667	2	0	2620
05_S3001_v0	125	Picture	full0n	1486331	0	1	4167	2	0	4120
05_S3001_v0	126	Picture	full0i	1498498	0	1	4833	2	0	4790
05_S3001_v0	127	Picture	full0n	1511165	0	1	2666	2	0	2620
05_S3001_v0	128	Picture	full0i	1523998	0	1	3167	2	0	3120
05_S3001_v0	129	Picture	full0n	1536831	0	1	4834	2	0	4790
05_S3001_v0	130	Picture	full0i	1548998	0	1	3667	2	0	3620
05_S3001_v0	131	Picture	blue1n	1561331	0	1	4500	2	0	4450
05_S3001_v0	131	Response	10	1565469	4138	1
05_S3001_v0	132	Picture	full0n	1573998	0	1	4167	2	0	4120
05_S3001_v0	133	Picture	full0i	1586665	0	1	4666	2	0	4620
05_S3001_v0	134	Picture	full1i	1599831	0	1	4334	2	0	4290
05_S3001_v0	135	Picture	full1n	1611331	0	1	3667	2	0	3620
05_S3001_v0	136	Picture	82	1622331	0	1	100167	2	0	next
05_S3001_v0	136	Picture	82	1722498	100167	1	10000	2	100000	next
05_S3001_v0	136	Picture	82	1732498	110167	1	10000	2	110000	next
05_S3001_v0	136	Picture	82	1742498	120167	1	10000	2	120000	next
05_S3001_v0	136	Picture	82	1752498	130167	1	10000	2	130000	next
05_S3001_v0	136	Picture	82	1762498	140167	1	10000	2	140000	next
05_S3001_v0	136	Picture	82	1772498	150167	1	10000	2	150000	next
05_S3001_v0	136	Picture	82	1782498	160167	1	10000	2	160000	next
05_S3001_v0	136	Picture	82	1792498	170167	1	10000	2	170000	next
05_S3001_v0	136	Picture	82	1802498	180167	1	10000	2	180000	next
05_S3001_v0	136	Picture	82	1812498	190167	1	10000	2	190000	10000
05_S3001_v0	137	Picture	full0n	1822498	0	1	4666	2	0	4620
05_S3001_v0	138	Picture	full1n	1833831	0	1	2667	2	0	2620
05_S3001_v0	139	Picture	full1i	1845998	0	1	4333	2	0	4290
05_S3001_v0	140	Picture	full1n	1857831	0	1	2667	2	0	2620
05_S3001_v0	141	Picture	full0i	1868664	0	1	4000	2	0	3950
05_S3001_v0	142	Picture	full0n	1881498	0	1	2500	2	0	2450
05_S3001_v0	143	Picture	full1i	1892998	0	1	4833	2	0	4790
05_S3001_v0	144	Picture	full0i	1905331	0	1	2500	2	0	2450
05_S3001_v0	145	Picture	blue0n	1917498	0	1	2833	2	0	2790
05_S3001_v0	145	Response	10	1922256	4758	1
05_S3001_v0	146	Picture	full0i	1929331	0	1	4667	2	0	4620
05_S3001_v0	147	Picture	full1n	1942164	0	1	4834	2	0	4790
05_S3001_v0	148	Picture	full0n	1953498	0	1	4166	2	0	4120
05_S3001_v0	149	Picture	full0i	1966164	0	1	4667	2	0	4620
05_S3001_v0	150	Picture	blue1i	1978498	0	1	4000	2	0	3950
05_S3001_v0	150	Response	10	1982855	4357	1
05_S3001_v0	151	Picture	full1n	1990331	0	1	3000	2	0	2950
05_S3001_v0	152	Picture	full1i	2001164	0	1	4334	2	0	4290
05_S3001_v0	153	Picture	full1n	2012664	0	1	4167	2	0	4120
05_S3001_v0	154	Picture	full0n	2024831	0	1	3166	3	0	3120
05_S3001_v0	155	Picture	full1i	2037497	0	2	3834	3	0	3790
05_S3001_v0	156	Picture	full1n	2050664	0	1	4167	2	0	4120
05_S3001_v0	157	Picture	full0i	2062831	0	1	2500	2	0	2450
05_S3001_v0	158	Picture	blue0n	2074997	0	2	4167	3	0	4120
05_S3001_v0	158	Response	10	2079054	4057	1
05_S3001_v0	159	Picture	full1i	2085997	0	2	3000	3	0	2950
05_S3001_v0	160	Picture	full1n	2098664	0	1	2833	2	0	2790
05_S3001_v0	161	Picture	full1i	2109497	0	2	3167	3	0	3120
05_S3001_v0	162	Picture	full0i	2122664	0	1	4833	2	0	4790
05_S3001_v0	163	Picture	full0n	2134831	0	1	4166	2	0	4120
05_S3001_v0	164	Picture	full1n	2145831	0	1	5000	2	0	4950
05_S3001_v0	165	Picture	full0i	2159331	0	1	4500	2	0	4450
05_S3001_v0	166	Picture	full1i	2170664	0	1	4500	2	0	4450
05_S3001_v0	167	Picture	full0n	2183831	0	1	4166	2	0	4120
05_S3001_v0	168	Picture	full0i	2195331	0	1	4500	2	0	4450
05_S3001_v0	169	Picture	blue0n	2207497	0	1	2500	2	0	2450
05_S3001_v0	169	Response	10	2213443	5946	1
05_S3001_v0	170	Picture	full1n	2218997	0	1	4000	2	0	3950
05_S3001_v0	171	Picture	full1i	2230497	0	1	4834	2	0	4790
05_S3001_v0	172	Picture	full0i	2243997	0	1	2834	2	0	2790
05_S3001_v0	173	Picture	full0n	2256664	0	1	4333	2	0	4290
05_S3001_v0	174	Picture	full0i	2267997	0	1	3334	2	0	3290
05_S3001_v0	175	Picture	full0n	2279831	0	1	5000	2	0	4950
05_S3001_v0	176	Picture	full1n	2291997	0	1	3167	2	0	3120
05_S3001_v0	177	Picture	full1i	2302997	0	1	4000	2	0	3950
05_S3001_v0	178	Picture	full1n	2313997	0	1	4000	2	0	3950
05_S3001_v0	179	Picture	full0i	2324997	0	1	4834	2	0	4790
05_S3001_v0	180	Picture	full1i	2335831	0	1	3000	2	0	2950
05_S3001_v0	181	Picture	full0n	2348164	0	1	3167	2	0	3120
05_S3001_v0	182	Picture	full0i	2360831	0	1	3333	2	0	3290
05_S3001_v0	183	Picture	blue1n	2372997	0	1	2834	2	0	2790
05_S3001_v0	183	Response	10	2377042	4045	1
05_S3001_v0	184	Picture	full0n	2385330	0	2	4167	3	0	4120
05_S3001_v0	185	Picture	full0i	2397164	0	1	3666	3	0	3620
05_S3001_v0	186	Picture	full1i	2409330	0	2	3834	3	0	3790
05_S3001_v0	187	Picture	full0n	2422830	0	2	3000	3	0	2950
05_S3001_v0	188	Picture	full0i	2434664	0	1	4833	2	0	4790
05_S3001_v0	189	Picture	full0n	2448164	0	1	4500	2	0	4450
05_S3001_v0	190	Picture	full0i	2459664	0	1	4500	2	0	4450
05_S3001_v0	191	Picture	full0n	2470997	0	1	3167	2	0	3120
05_S3001_v0	192	Picture	full1n	2484164	0	1	4500	2	0	4450
05_S3001_v0	193	Picture	blue0i	2496497	0	1	3167	2	0	3120
05_S3001_v0	193	Response	10	2502140	5643	2
05_S3001_v0	194	Picture	full0n	2509164	0	1	3500	2	0	3450
05_S3001_v0	195	Picture	full0i	2521497	0	1	4333	2	0	4290
05_S3001_v0	196	Picture	full0n	2532330	0	1	3000	2	0	2950
05_S3001_v0	197	Picture	full0i	2545164	0	1	3500	2	0	3450
05_S3001_v0	198	Picture	full0n	2557330	0	1	3334	2	0	3290
05_S3001_v0	199	Picture	full1i	2569497	0	1	3167	2	0	3120
05_S3001_v0	200	Picture	blue0i	2581664	0	1	4666	2	0	4620
05_S3001_v0	200	Response	10	2585640	3976	1
05_S3001_v0	201	Picture	full1n	2593830	0	1	2667	2	0	2620
05_S3001_v0	202	Picture	full0n	2604664	0	1	3666	2	0	3620
05_S3001_v0	203	Picture	full0i	2616997	0	1	4833	2	0	4790
05_S3001_v0	204	Picture	full0n	2630164	0	1	3333	2	0	3290
05_S3001_v0	205	Picture	full0i	2643330	0	1	3834	2	0	3790
05_S3001_v0	206	Picture	full1i	2655497	0	1	3833	2	0	3790
05_S3001_v0	207	Picture	full0n	2667330	0	1	4500	2	0	4450
05_S3001_v0	208	Picture	full1n	2678330	0	1	4834	2	0	4790
05_S3001_v0	209	Picture	full0i	2690164	0	1	2666	2	0	2620
05_S3001_v0	210	Picture	full1i	2701663	0	2	4501	3	0	4450
05_S3001_v0	211	Picture	full0n	2715164	0	1	4333	2	0	4290
05_S3001_v0	212	Picture	full1n	2726664	0	1	3833	2	0	3790
05_S3001_v0	213	Picture	full1i	2738997	0	1	2833	2	0	2790
05_S3001_v0	214	Picture	blue1n	2750330	0	1	4167	2	0	4120
05_S3001_v0	214	Response	10	2754628	4298	2
05_S3001_v0	215	Picture	full1i	2761330	0	1	2500	2	0	2450
05_S3001_v0	216	Picture	full0i	2773997	0	1	4833	2	0	4790
05_S3001_v0	217	Picture	full0n	2786830	0	1	2833	2	0	2790
05_S3001_v0	218	Picture	full0i	2799497	0	1	4000	2	0	3950
05_S3001_v0	219	Picture	blue1n	2810497	0	1	3833	2	0	3790
05_S3001_v0	219	Response	10	2814628	4131	1
05_S3001_v0	220	Picture	full0n	2821497	0	1	4666	2	0	4620
05_S3001_v0	221	Picture	full0i	2834997	0	1	4000	2	0	3950
05_S3001_v0	222	Picture	full0n	2846330	0	1	3167	2	0	3120
05_S3001_v0	223	Picture	full1i	2859830	0	1	3833	2	0	3790
05_S3001_v0	224	Picture	full0i	2872497	0	1	2500	2	0	2450
05_S3001_v0	225	Picture	full1n	2883830	0	1	4333	2	0	4290
05_S3001_v0	226	Picture	full1i	2896497	0	1	4000	2	0	3950
05_S3001_v0	227	Picture	full1n	2907997	0	1	4166	2	0	4120
05_S3001_v0	228	Picture	full0n	2918997	0	1	4166	2	0	4120
05_S3001_v0	229	Picture	full1i	2931830	0	1	4333	2	0	4290
05_S3001_v0	230	Picture	full0i	2943997	0	1	4000	2	0	3950
05_S3001_v0	231	Picture	full1n	2955330	0	1	2833	2	0	2790
05_S3001_v0	232	Picture	blue0n	2966163	0	1	4167	2	0	4120
05_S3001_v0	232	Response	10	2970226	4063	2
05_S3001_v0	233	Picture	full1i	2978330	0	1	3167	2	0	3120
05_S3001_v0	234	Picture	full1n	2989663	0	1	3667	2	0	3620
05_S3001_v0	235	Picture	full0i	3002497	0	1	3833	2	0	3790
05_S3001_v0	236	Picture	full1i	3013997	0	1	3500	2	0	3450
05_S3001_v0	237	Picture	full1n	3026330	0	1	2500	2	0	2450
05_S3001_v0	238	Picture	full1i	3039830	0	1	2833	2	0	2790
05_S3001_v0	239	Picture	full1n	3052663	0	1	3500	2	0	3450
05_S3001_v0	240	Picture	full1i	3064497	0	1	3000	2	0	2950
05_S3001_v0	241	Picture	full0n	3077663	0	1	5000	2	0	4950
05_S3001_v0	242	Picture	full1n	3088496	0	2	4334	3	0	4290
05_S3001_v0	243	Picture	full1i	3101663	0	1	4833	3	0	4790
05_S3001_v0	244	Picture	full1n	3113996	0	2	3500	4	0	3450
05_S3001_v0	245	Picture	full1i	3127163	0	1	3833	3	0	3790
05_S3001_v0	246	Picture	full1n	3140330	0	1	3333	2	0	3290
05_S3001_v0	247	Picture	full1i	3152496	0	2	3000	3	0	2950
05_S3001_v0	248	Picture	full0i	3165330	0	1	2666	2	0	2620
05_S3001_v0	249	Picture	full0n	3176330	0	1	3333	2	0	3290
05_S3001_v0	250	Picture	blue1n	3188996	0	2	4834	3	0	4790
05_S3001_v0	250	Response	10	3192715	3719	1
05_S3001_v0	251	Picture	full0i	3200330	0	1	4333	2	0	4290
05_S3001_v0	252	Picture	full0n	3212496	0	2	3834	3	0	3790
05_S3001_v0	253	Picture	full0i	3223996	0	1	4000	2	0	3950
05_S3001_v0	254	Picture	full0n	3235830	0	1	3166	2	0	3120
05_S3001_v0	255	Picture	full1i	3249330	0	1	4333	2	0	4290
05_S3001_v0	256	Picture	full1n	3261496	0	1	3000	2	0	2950
05_S3001_v0	257	Picture	full1i	3272330	0	1	4333	2	0	4290
05_S3001_v0	258	Picture	blue0i	3285830	0	1	2666	2	0	2620
05_S3001_v0	258	Response	10	3289814	3984	1
05_S3001_v0	259	Picture	full1n	3299330	0	1	4166	2	0	4120
05_S3001_v0	260	Picture	full1i	3310163	0	1	4833	2	0	4790
05_S3001_v0	261	Picture	full1n	3321663	0	1	2667	2	0	2620
05_S3001_v0	262	Picture	full1i	3333996	0	1	3167	2	0	3120
05_S3001_v0	263	Picture	full1n	3346830	0	1	4833	2	0	4790
05_S3001_v0	264	Picture	full1i	3358163	0	1	3667	2	0	3620
05_S3001_v0	265	Picture	full0n	3370996	0	1	4500	2	0	4450
05_S3001_v0	266	Picture	full1n	3383830	0	1	4166	2	0	4120
05_S3001_v0	267	Picture	blue1i	3395663	0	1	4667	2	0	4620
05_S3001_v0	267	Response	10	3399713	4050	1
05_S3001_v0	268	Picture	full0i	3407830	0	1	4333	2	0	4290
05_S3001_v0	269	Picture	full0n	3420996	0	1	3667	2	0	3620
05_S3001_v0	270	Picture	default	3433163	0	1	2666	3	0	2500
05_S3001_v0	271	Picture	default	3453329	0	2	7074	3	0	2500


Event Type	Code	Type	Response	RT	RT Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

Picture	full1n	other				11833	1	4666	2	0	4620
Picture	full0n	other				23303	198	2696	199	0	2620
Picture	full0i	other				35166	1	4333	2	0	4290
Picture	blue0n	false alarm	2	5547	202	47966	201	2700	202	0	2620
Picture	full1i	other				59966	201	4033	202	0	3950
Picture	full1n	other				70999	1	2500	2	0	2450
Picture	full0i	other				82333	1	4833	2	0	4790
Picture	full1i	other				93164	4	2502	5	0	2450
Picture	full0n	other				105333	1	2833	2	0	2790
Picture	full1n	other				118833	1	4666	2	0	4620
Picture	full1i	other				130999	1	4834	2	0	4790
Picture	full1n	other				141833	1	4166	2	0	4120
Picture	full1i	other				154666	1	4667	2	0	4620
Picture	full0i	other				167833	1	4000	2	0	3950
Picture	blue0n	false alarm	2	4203	2	180499	1	3000	2	0	2950
Picture	full0i	other				192666	1	4333	2	0	4290
Picture	full0n	other				203499	1	4167	2	0	4120
Picture	full1n	other				216166	1	3167	2	0	3120
Picture	full0i	other				227166	1	3833	2	0	3790
Picture	full0n	other				239999	1	4167	2	0	4120
Picture	full1i	other				251499	1	2500	2	0	2450
Picture	full1n	other				263333	1	4166	2	0	4120
Picture	full0i	other				274166	1	3000	2	0	2950
Picture	full0n	other				286832	2	2834	3	0	2790
Picture	full0i	other				298666	1	3166	3	0	3120
Picture	full1i	other				310166	1	4833	2	0	4790
Picture	blue1n	false alarm	2	4301	2	321499	1	4167	2	0	4120
Picture	full0n	other				332999	1	5000	2	0	4950
Picture	full1i	other				345166	1	4500	2	0	4450
Picture	full1n	other				356499	1	4500	2	0	4450
Picture	full1i	other				367832	2	4167	3	0	4120
Picture	full1n	other				381332	2	4500	3	0	4450
Picture	full0i	other				394166	1	2500	2	0	2450
Picture	full0n	other				405499	1	4000	2	0	3950
Picture	full0i	other				418166	1	4833	2	0	4790
Picture	full1i	other				429666	1	2833	2	0	2790
Picture	full1n	other				442832	1	4334	2	0	4290
Picture	full1i	other				454999	1	3333	2	0	3290
Picture	full1n	other				467332	1	5000	2	0	4950
Picture	full0n	other				479666	1	3166	2	0	3120
Picture	full0i	other				491166	1	4000	2	0	3950
Picture	full0n	other				504666	1	4000	2	0	3950
Picture	blue1i	false alarm	2	4032	3	518166	1	4833	2	0	4790
Picture	full0i	other				529999	1	3000	2	0	2950
Picture	full1n	other				542832	1	3167	2	0	3120
Picture	full1i	other				555999	1	3333	2	0	3290
Picture	full0n	other				568666	1	2833	2	0	2790
Picture	blue1n	false alarm	2	4699	2	579999	1	4167	2	0	4120
Picture	full1i	other				590999	1	3667	2	0	3620
Picture	blue0i	false alarm	2	4466	2	601832	1	3834	2	0	3790
Picture	full1n	other				612832	1	3000	2	0	2950
Picture	full1i	other				624665	2	4834	3	0	4790
Picture	full1n	other				636832	1	4500	2	0	4450
Picture	full1i	other				648665	2	4500	4	0	4450
Picture	blue1n	false alarm	2	4388	2	660999	1	3166	3	0	3120
Picture	full0n	other				672332	1	4500	2	0	4450
Picture	full1i	other				683832	1	3167	2	0	3120
Picture	full1n	other				695165	2	3500	3	0	3450
Picture	full1i	other				705999	1	4333	2	0	4290
Picture	full1n	other				716999	1	3000	2	0	2950
Picture	full1i	other				728332	1	3500	2	0	3450
Picture	blue1n	false alarm	2	4421	3	740165	2	3334	3	0	3290
Picture	full0i	other				752499	1	3166	2	0	3120
Picture	full1i	other				765665	1	4667	2	0	4620
Picture	full0n	other				777832	1	2667	2	0	2620
Picture	full1n	other				790665	1	3667	2	0	3620
Picture	full1i	other				802165	1	4834	2	0	4790
Picture	full1n	other				812999	1	3333	2	0	3290
Picture	full1i	other				825165	1	3834	2	0	3790
Picture	full0i	other				836165	1	3834	2	0	3790
Picture	full1n	other				849665	1	4500	2	0	4450
Picture	full0n	other				861999	1	4833	2	0	4790
Picture	full1i	other				872832	1	2667	2	0	2620
Picture	full0i	other				884332	1	4500	2	0	4450
Picture	full1n	other				896499	1	4333	2	0	4290
Picture	full0n	other				908665	1	3834	2	0	3790
Picture	blue0i	false alarm	2	5786	2	920999	1	2833	2	0	2790
Picture	full0n	other				934499	1	4166	2	0	4120
Picture	full0i	other				946665	1	2500	2	0	2450
Picture	full1i	other				959499	1	4833	2	0	4790
Picture	full1n	other				970498	2	2834	3	0	2790
Picture	full1i	other				983165	1	4000	2	0	3950
Picture	full0n	other				996665	1	3833	3	0	3790
Picture	full1n	other				1007998	2	4667	3	0	4620
Picture	full1i	other				1019832	1	4000	2	0	3950
Picture	full1n	other				1030832	1	3166	2	0	3120
Picture	full0i	other				1044332	1	3833	2	0	3790
Picture	full1i	other				1057498	2	2500	3	0	2450
Picture	full0n	other				1069665	1	4333	2	0	4290
Picture	full0i	other				1082498	2	4000	3	0	3950
Picture	full0n	other				1094665	1	4167	2	0	4120
Picture	full1n	other				1106832	1	4166	2	0	4120
