Scenario - visual LTP Rap V4.0 HVA (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 10/29/2015 15:27:48

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

04_S0316_v0	1	Response	128	29190	39151	1
04_S0316_v0	3	Picture	full1n	39666	0	1	3120	49	0	3120
04_S0316_v0	4	Picture	full1i	50833	0	1	2790	45	0	2790
04_S0316_v0	4	Response	10	54032	3199	2
04_S0316_v0	5	Picture	full1n	64166	0	1	4450	52	0	4450
04_S0316_v0	6	Picture	full0n	77499	0	1	3450	53	0	3450
04_S0316_v0	7	Picture	full1i	88333	0	1	4790	45	0	4790
04_S0316_v0	8	Picture	full1n	100499	0	1	4290	46	0	4290
04_S0316_v0	9	Picture	full0i	112666	0	1	3450	52	0	3450
04_S0316_v0	10	Picture	full0n	125166	0	1	4120	49	0	4120
04_S0316_v0	11	Picture	blue0i	136833	0	1	2950	52	0	2950
04_S0316_v0	11	Response	10	140832	3999	1
04_S0316_v0	12	Picture	full1i	148999	0	2	3790	47	0	3790
04_S0316_v0	13	Picture	full0n	161999	0	2	4950	54	0	4950
04_S0316_v0	14	Picture	full0i	174666	0	1	4120	49	0	4120
04_S0316_v0	15	Picture	full1n	188166	0	1	4120	49	0	4120
04_S0316_v0	16	Picture	full1i	200833	0	1	3620	49	0	3620
04_S0316_v0	17	Picture	full1n	212166	0	1	4450	52	0	4450
04_S0316_v0	18	Picture	blue1i	224333	0	1	3290	45	0	3290
04_S0316_v0	18	Response	10	228531	4198	1
04_S0316_v0	19	Picture	full1n	236499	0	1	4290	46	0	4290
04_S0316_v0	20	Picture	full0n	248666	0	1	4620	49	0	4620
04_S0316_v0	21	Picture	full1i	260499	0	1	2450	53	0	2450
04_S0316_v0	22	Picture	full0i	272999	0	1	2950	53	0	2950
04_S0316_v0	23	Picture	full0n	286499	0	1	4950	53	0	4950
04_S0316_v0	24	Picture	full0i	299999	0	2	4450	54	0	4450
04_S0316_v0	25	Picture	full0n	312999	0	1	2950	53	0	2950
04_S0316_v0	26	Picture	full1n	325666	0	1	3290	46	0	3290
04_S0316_v0	27	Picture	blue1i	337499	0	1	3120	49	0	3120
04_S0316_v0	27	Response	10	341331	3832	1
04_S0316_v0	28	Picture	full0i	350166	0	1	3790	46	0	3790
04_S0316_v0	29	Picture	full0n	362666	0	1	4950	52	0	4950
04_S0316_v0	30	Picture	full0i	374499	0	1	2450	53	0	2450
04_S0316_v0	31	Picture	full1n	385833	0	1	4290	45	0	4290
04_S0316_v0	32	Picture	full1i	397999	0	1	2790	46	0	2790
04_S0316_v0	33	Picture	full0n	409666	0	1	2790	46	0	2790
04_S0316_v0	34	Picture	full1n	420499	0	1	4120	49	0	4120
04_S0316_v0	35	Picture	full1i	432666	0	1	3620	49	0	3620
04_S0316_v0	36	Picture	full1n	445666	0	1	3620	49	0	3620
04_S0316_v0	37	Picture	full0i	457833	0	1	4950	52	0	4950
04_S0316_v0	38	Picture	blue1i	469166	0	1	2790	45	0	2790
04_S0316_v0	38	Response	10	473630	4464	1
04_S0316_v0	39	Picture	full1n	480333	0	1	2950	52	0	2950
04_S0316_v0	40	Picture	full0n	492999	0	1	2790	46	0	2790
04_S0316_v0	41	Picture	full0i	504166	0	1	3950	52	0	3950
04_S0316_v0	42	Picture	full0n	516333	0	1	3620	48	0	3620
04_S0316_v0	43	Picture	full0i	529333	0	1	2790	45	0	2790
04_S0316_v0	44	Picture	full0n	542666	0	1	4290	46	0	4290
04_S0316_v0	45	Picture	full1i	555999	0	1	3620	49	0	3620
04_S0316_v0	46	Picture	full0i	568666	0	1	3620	49	0	3620
04_S0316_v0	47	Picture	full1n	579499	0	1	4450	52	0	4450
04_S0316_v0	48	Picture	full0n	591666	0	1	3120	49	0	3120
04_S0316_v0	49	Picture	full1i	603333	0	1	2950	52	0	2950
04_S0316_v0	50	Picture	blue0i	615166	0	1	3120	49	0	3120
04_S0316_v0	50	Response	10	620129	4963	1
04_S0316_v0	51	Picture	full0n	626833	0	1	3790	45	0	3790
04_S0316_v0	52	Picture	full0i	639333	0	1	2950	52	0	2950
04_S0316_v0	53	Picture	full0n	650999	0	1	4790	46	0	4790
04_S0316_v0	54	Picture	full1n	664332	0	2	2450	54	0	2450
04_S0316_v0	55	Picture	full1i	675166	0	1	2950	52	0	2950
04_S0316_v0	56	Picture	full0i	688666	0	1	2950	52	0	2950
04_S0316_v0	57	Picture	full0n	699999	0	1	3620	49	0	3620
04_S0316_v0	58	Picture	full1n	713332	0	2	3290	47	0	3290
04_S0316_v0	59	Picture	full1i	725499	0	1	4450	52	0	4450
04_S0316_v0	60	Picture	blue1n	737333	0	1	4120	48	0	4120
04_S0316_v0	60	Response	10	741728	4395	1
04_S0316_v0	61	Picture	full0i	749833	0	1	2620	48	0	2620
04_S0316_v0	62	Picture	full0n	762499	0	1	4620	49	0	4620
04_S0316_v0	63	Picture	full0i	774666	0	1	2620	49	0	2620
04_S0316_v0	64	Picture	full1i	787666	0	1	4620	49	0	4620
04_S0316_v0	65	Picture	full0n	799333	0	1	2790	45	0	2790
04_S0316_v0	66	Picture	full1n	811499	0	1	3950	52	0	3950
04_S0316_v0	67	Picture	full1i	824499	0	1	3450	52	0	3450
04_S0316_v0	68	Picture	full1n	836999	0	1	3950	52	0	3950
04_S0316_v0	69	Picture	full0i	849166	0	1	4450	52	0	4450
04_S0316_v0	70	Picture	blue0n	861333	0	1	2450	52	0	2450
04_S0316_v0	70	Response	10	864827	3494	1
04_S0316_v0	71	Picture	full0i	873499	0	1	4120	49	0	4120
04_S0316_v0	72	Picture	full0n	884333	0	1	4790	45	0	4790
04_S0316_v0	73	Picture	full0i	895499	0	1	2450	52	0	2450
04_S0316_v0	74	Picture	full0n	908499	0	1	4790	46	0	4790
04_S0316_v0	75	Picture	full0i	921166	0	1	3290	45	0	3290
04_S0316_v0	76	Picture	full1i	934666	0	1	3450	52	0	3450
04_S0316_v0	77	Picture	full1n	947333	0	1	3790	45	0	3790
04_S0316_v0	78	Picture	full0n	960333	0	1	4450	52	0	4450
04_S0316_v0	79	Picture	full0i	972499	0	1	2450	52	0	2450
04_S0316_v0	80	Picture	full1i	983332	0	2	4120	50	0	4120
04_S0316_v0	81	Picture	blue0n	996333	0	1	4620	48	0	4620
04_S0316_v0	81	Response	10	1001516	5183	1
04_S0316_v0	82	Picture	full1n	1007499	0	1	2450	52	0	2450
04_S0316_v0	83	Picture	full1i	1019999	0	1	3450	52	0	3450
04_S0316_v0	84	Picture	full1n	1031166	0	1	3120	49	0	3120
04_S0316_v0	85	Picture	full1i	1044499	0	1	2950	52	0	2950
04_S0316_v0	86	Picture	full0i	1056166	0	1	3290	45	0	3290
04_S0316_v0	87	Picture	full0n	1067832	0	2	2950	54	0	2950
04_S0316_v0	88	Picture	full1n	1080332	0	2	2950	54	0	2950
04_S0316_v0	89	Picture	full1i	1092499	0	1	3620	49	0	3620
04_S0316_v0	90	Picture	full1n	1105832	0	1	3950	53	0	3950
04_S0316_v0	91	Picture	full1i	1117166	0	1	4790	45	0	4790
04_S0316_v0	92	Picture	full1n	1130499	0	1	2450	53	0	2450
04_S0316_v0	93	Picture	full0i	1141832	0	2	4450	54	0	4450
04_S0316_v0	94	Picture	blue1i	1153166	0	1	3290	45	0	3290
04_S0316_v0	95	Picture	full1n	1164999	0	1	4450	52	0	4450
04_S0316_v0	96	Picture	full0n	1178332	0	1	4120	49	0	4120
04_S0316_v0	97	Picture	full1i	1189999	0	1	3790	46	0	3790
04_S0316_v0	98	Picture	full1n	1201166	0	1	4450	52	0	4450
04_S0316_v0	99	Picture	full1i	1214499	0	1	2790	46	0	2790
04_S0316_v0	100	Picture	full1n	1225332	0	2	3790	47	0	3790
04_S0316_v0	101	Picture	full1i	1237499	0	1	4450	52	0	4450
04_S0316_v0	102	Picture	full0i	1248332	0	2	3620	50	0	3620
04_S0316_v0	103	Picture	blue1n	1259499	0	1	4450	52	0	4450
04_S0316_v0	103	Response	10	1263814	4315	1
04_S0316_v0	104	Picture	full1i	1270666	0	1	4450	52	0	4450
04_S0316_v0	105	Picture	full1n	1284166	0	1	4620	49	0	4620
04_S0316_v0	106	Picture	full1i	1295999	0	1	3120	49	0	3120
04_S0316_v0	107	Picture	full1n	1309499	0	1	2620	49	0	2620
04_S0316_v0	108	Picture	full0n	1321332	0	2	4620	50	0	4620
04_S0316_v0	109	Picture	full0i	1333499	0	1	4950	52	0	4950
04_S0316_v0	110	Picture	full1i	1345999	0	1	3450	52	0	3450
04_S0316_v0	111	Picture	full1n	1359499	0	1	4790	46	0	4790
04_S0316_v0	112	Picture	blue0n	1371999	0	1	4450	52	0	4450
04_S0316_v0	112	Response	10	1376614	4615	1
04_S0316_v0	113	Picture	full0i	1383332	0	2	2620	50	0	2620
04_S0316_v0	114	Picture	full1i	1394999	0	1	3120	49	0	3120
04_S0316_v0	115	Picture	full0n	1407666	0	1	3120	49	0	3120
04_S0316_v0	116	Picture	full0i	1418499	0	1	3120	49	0	3120
04_S0316_v0	117	Picture	full0n	1430332	0	2	3120	50	0	3120
04_S0316_v0	118	Picture	full1n	1443332	0	2	3790	47	0	3790
04_S0316_v0	119	Picture	full1i	1456832	0	2	4790	47	0	4790
04_S0316_v0	120	Picture	full1n	1469832	0	2	4450	54	0	4450
04_S0316_v0	121	Picture	blue0i	1481166	0	1	4450	52	0	4450
04_S0316_v0	121	Response	10	1485013	3847	1
04_S0316_v0	122	Picture	full0n	1492999	0	1	4950	52	0	4950
04_S0316_v0	123	Picture	full1i	1504166	0	1	2450	52	0	2450
04_S0316_v0	124	Picture	full0i	1516666	0	1	4620	49	0	4620
04_S0316_v0	125	Picture	full0n	1527999	0	1	3120	49	0	3120
04_S0316_v0	126	Picture	full0i	1539332	0	2	4290	47	0	4290
04_S0316_v0	127	Picture	full0n	1550999	0	1	3620	49	0	3620
04_S0316_v0	128	Picture	full0i	1562832	0	2	2620	50	0	2620
04_S0316_v0	129	Picture	blue1n	1576332	0	2	2790	47	0	2790
04_S0316_v0	129	Response	10	1580412	4080	1
