Scenario - visual LTP Rap V4.0 HVB (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 10/23/2015 12:17:44

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
07_S0314_v0	222	Picture	full0n	2838375	0	2	3167	3	0	3120	other	0
07_S0314_v0	223	Picture	full1i	2851876	0	1	3833	2	0	3790	other	0
07_S0314_v0	224	Picture	full0i	2864542	0	2	2500	4	0	2450	other	0
07_S0314_v0	225	Picture	full1n	2875876	0	1	4333	3	0	4290	other	0
07_S0314_v0	226	Picture	full1i	2888543	0	1	4000	2	0	3950	other	0
07_S0314_v0	227	Picture	full1n	2900043	0	1	4167	2	0	4120	other	0
07_S0314_v0	228	Picture	full0n	2911043	0	2	4167	3	0	4120	other	0
07_S0314_v0	229	Picture	full1i	2923877	0	1	4333	2	0	4290	other	0
07_S0314_v0	230	Picture	full0i	2936043	0	2	4001	3	0	3950	other	0
07_S0314_v0	231	Picture	full1n	2947377	0	1	2833	3	0	2790	other	0
07_S0314_v0	232	Picture	blue0n	2958210	0	2	4167	3	0	4120	false_alarm	265
07_S0314_v0	232	Response	10	2962151	3941	4
07_S0314_v0	233	Picture	full1i	2970377	0	2	3167	3	0	3120	other	0
07_S0314_v0	234	Picture	full1n	2981711	0	1	3667	2	0	3620	other	0
07_S0314_v0	235	Picture	full0i	2994544	0	2	3834	3	0	3790	other	0
07_S0314_v0	236	Picture	full1i	3006045	0	1	3500	2	0	3450	other	0
07_S0314_v0	237	Picture	full1n	3018378	0	1	2500	2	0	2450	other	0
07_S0314_v0	238	Picture	full1i	3031878	0	2	2834	3	0	2790	other	0
07_S0314_v0	239	Picture	full1n	3044712	0	1	3500	2	0	3450	other	0
07_S0314_v0	240	Picture	full1i	3056545	0	2	3000	4	0	2950	other	0
07_S0314_v0	241	Picture	full0n	3069712	0	2	5000	4	0	4950	other	0
07_S0314_v0	242	Picture	full1n	3080546	0	1	4333	2	0	4290	other	0
07_S0314_v0	243	Picture	full1i	3093713	0	1	4833	2	0	4790	other	0
07_S0314_v0	244	Picture	full1n	3106046	0	1	3500	2	0	3450	other	0
07_S0314_v0	245	Picture	full1i	3119213	0	1	3833	3	0	3790	other	0
07_S0314_v0	245	Response	10	3122941	3728	3
07_S0314_v0	246	Picture	full1n	3132380	0	1	3333	2	0	3290	other	0
07_S0314_v0	247	Picture	full1i	3144547	0	1	3000	2	0	2950	other	0
07_S0314_v0	248	Picture	full0i	3157380	0	2	2667	3	0	2620	other	0
07_S0314_v0	249	Picture	full0n	3168380	0	2	3334	3	0	3290	other	0
07_S0314_v0	250	Picture	blue1n	3181047	0	2	4834	3	0	4790	false_alarm	285
07_S0314_v0	250	Response	10	3185841	4794	3
07_S0314_v0	251	Picture	full0i	3192381	0	1	4333	2	0	4290	other	0
07_S0314_v0	252	Picture	full0n	3204548	0	1	3833	2	0	3790	other	0
07_S0314_v0	253	Picture	full0i	3216048	0	1	4000	2	0	3950	other	0
07_S0314_v0	254	Picture	full0n	3227881	0	2	3167	3	0	3120	other	0
07_S0314_v0	255	Picture	full1i	3241381	0	2	4334	3	0	4290	other	0
07_S0314_v0	256	Picture	full1n	3253548	0	2	3000	4	0	2950	other	0
07_S0314_v0	257	Picture	full1i	3264382	0	1	4333	2	0	4290	other	0
07_S0314_v0	258	Picture	blue0i	3277882	0	1	2667	2	0	2620	false_alarm	294
07_S0314_v0	258	Response	10	3285141	7259	3
07_S0314_v0	259	Picture	full1n	3291382	0	2	4167	3	0	4120	other	0
07_S0314_v0	260	Picture	full1i	3302216	0	1	4833	2	0	4790	other	0
07_S0314_v0	261	Picture	full1n	3313716	0	1	2667	2	0	2620	other	0
07_S0314_v0	262	Picture	full1i	3326049	0	2	3167	3	0	3120	other	0
07_S0314_v0	263	Picture	full1n	3338883	0	1	4833	3	0	4790	other	0
07_S0314_v0	264	Picture	full1i	3350216	0	2	3667	3	0	3620	other	0
07_S0314_v0	265	Picture	full0n	3363050	0	1	4500	2	0	4450	other	0
07_S0314_v0	266	Picture	full1n	3375884	0	1	4166	2	0	4120	other	0
07_S0314_v0	267	Picture	blue1i	3387717	0	1	4667	2	0	4620	false_alarm	304
07_S0314_v0	267	Response	10	3394241	6524	3
07_S0314_v0	268	Picture	full0i	3399884	0	1	4333	2	0	4290	other	0
07_S0314_v0	269	Picture	full0n	3413051	0	1	3666	3	0	3620	other	0
07_S0314_v0	270	Picture	default	3425217	0	2	2667	3	0	2500	other	0
07_S0314_v0	271	Picture	default	3445384	0	2	6819	3	0	2500	other	0


Event Type	Code	Type	Response	RT	RT Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

Picture	full1n	other				3833	1	4666	3	0	4620
Picture	full0n	other				15304	197	2696	198	0	2620
Picture	full0i	other				27166	2	4334	3	0	4290
Picture	blue0n	false_alarm	2	3504	204	39967	201	2700	202	0	2620
Picture	full1i	other				51968	200	4032	201	0	3950
Picture	full1n	other				63000	2	2500	3	0	2450
Picture	full0i	other				74334	1	4833	2	0	4790
Picture	full1i	other				85167	2	2500	3	0	2450
Picture	full0n	other				97334	1	2833	3	0	2790
Picture	full1n	other				110834	2	4667	3	0	4620
Picture	full1i	other				123001	1	4833	3	0	4790
Picture	full1n	other				133835	1	4166	3	0	4120
Picture	full1i	other				146668	2	4667	3	0	4620
Picture	full0i	other				159835	1	4000	2	0	3950
Picture	blue0n	false_alarm	2	3469	3	172502	1	3000	2	0	2950
Picture	full0i	other				184669	1	4333	2	0	4290
Picture	full0n	other				195502	2	4167	3	0	4120
Picture	full1n	other				208169	2	3167	3	0	3120
Picture	full0i	other				219169	2	3834	3	0	3790
Picture	full0n	other				232001	3	4168	5	0	4120
Picture	full1i	other				243503	1	2500	2	0	2450
Picture	full1n	other				255336	2	4165	6	0	4120
Picture	full0i	other				266170	1	3000	2	0	2950
Picture	full0n	other				278837	1	2833	2	0	2790
Picture	full0i	other				290670	2	3167	3	0	3120
Picture	full1i	other				302171	2	4833	3	0	4790
Picture	blue1n	false_alarm	2	4167	3	313504	1	4167	4	0	4120
Picture	full0n	other				325004	2	5000	3	0	4950
