Scenario - visual LTP Rap V4.0 HVA (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 04/17/2015 15:39:10

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
07_S0302_v0	165	Picture	full0i	2282366	0	1	4333	3	0	4290	other	0
07_S0302_v0	166	Picture	full0n	2295866	0	2	2834	3	0	2790	other	0
07_S0302_v0	167	Picture	full1i	2308200	0	1	2833	2	0	2790	other	0
07_S0302_v0	168	Picture	full0i	2321033	0	2	4167	3	0	4120	other	0
07_S0302_v0	169	Picture	full0n	2332533	0	2	3667	3	0	3620	other	0
07_S0302_v0	170	Picture	full0i	2344367	0	1	3667	2	0	3620	other	0
07_S0302_v0	171	Picture	full1n	2357867	0	2	5000	3	0	4950	other	0
07_S0302_v0	172	Picture	full0n	2368701	0	1	2833	2	0	2790	other	0
07_S0302_v0	173	Picture	blue0i	2380034	0	1	3000	2	0	2950	false_alarm	199
07_S0302_v0	173	Response	10	2383674	3640	3
07_S0302_v0	174	Picture	full1i	2391868	0	1	2833	2	0	2790	other	0
07_S0302_v0	175	Picture	full1n	2402868	0	1	4000	2	0	3950	other	0
07_S0302_v0	176	Picture	full1i	2415035	0	1	3666	3	0	3620	other	0
07_S0302_v0	177	Picture	full1n	2426868	0	2	2834	3	0	2790	other	0
07_S0302_v0	178	Picture	blue1i	2439202	0	1	4333	2	0	4290	false_alarm	205
07_S0302_v0	178	Response	10	2447374	8172	3
07_S0302_v0	179	Picture	full0n	2451369	0	1	3666	2	0	3620	other	0
07_S0302_v0	180	Picture	full1n	2464202	0	1	3667	2	0	3620	other	0
07_S0302_v0	181	Picture	full0i	2475202	0	2	4500	4	0	4450	other	0
07_S0302_v0	182	Picture	full1i	2487869	0	1	3167	2	0	3120	other	0
07_S0302_v0	183	Picture	full0n	2500536	0	1	3000	2	0	2950	other	0
07_S0302_v0	184	Picture	full1n	2513203	0	1	3166	3	0	3120	other	0
07_S0302_v0	185	Picture	full1i	2525370	0	1	3833	2	0	3790	other	0
07_S0302_v0	186	Picture	full1n	2538203	0	1	3000	2	0	2950	other	0
07_S0302_v0	187	Picture	full1i	2551703	0	2	4834	3	0	4790	other	0
07_S0302_v0	188	Picture	full0i	2563204	0	1	2499	3	0	2450	other	0
07_S0302_v0	189	Picture	blue0n	2574537	0	1	3000	2	0	2950	false_alarm	217
07_S0302_v0	189	Response	10	2578974	4437	3
07_S0302_v0	190	Picture	full1n	2586704	0	1	3000	2	0	2950	other	0
07_S0302_v0	191	Picture	full1i	2599537	0	2	3667	3	0	3620	other	0
07_S0302_v0	192	Picture	full0i	2613038	0	1	3333	2	0	3290	other	0
07_S0302_v0	193	Picture	full0n	2623871	0	1	4500	2	0	4450	other	0
07_S0302_v0	194	Picture	full0i	2636538	0	1	4167	2	0	4120	other	0
07_S0302_v0	195	Picture	full1n	2647538	0	1	2667	2	0	2620	other	0
07_S0302_v0	196	Picture	full1i	2659705	0	1	4667	2	0	4620	other	0
07_S0302_v0	197	Picture	blue1n	2670705	0	1	2667	2	0	2620	false_alarm	226
07_S0302_v0	197	Response	10	2675574	4869	3
07_S0302_v0	198	Picture	full0n	2683039	0	1	4666	2	0	4620	other	0
07_S0302_v0	199	Picture	full1i	2696205	0	2	2834	3	0	2790	other	0
07_S0302_v0	200	Picture	full0i	2707039	0	1	4000	2	0	3950	other	0
07_S0302_v0	201	Picture	full0n	2719206	0	1	3500	2	0	3450	other	0
07_S0302_v0	202	Picture	full0i	2731039	0	2	4000	4	0	3950	other	0
07_S0302_v0	203	Picture	full1n	2742039	0	2	4501	3	0	4450	other	0
07_S0302_v0	204	Picture	full1i	2755540	0	1	2500	2	0	2450	other	0
07_S0302_v0	205	Picture	full1n	2767373	0	2	4167	3	0	4120	other	0
07_S0302_v0	206	Picture	blue1i	2780540	0	1	4833	3	0	4790	false_alarm	236
07_S0302_v0	206	Response	10	2784074	3534	3
07_S0302_v0	207	Picture	full1n	2791540	0	2	2500	3	0	2450	other	0
07_S0302_v0	208	Picture	full1i	2804374	0	1	4833	2	0	4790	other	0
07_S0302_v0	209	Picture	full1n	2815707	0	2	3334	3	0	3290	other	0
07_S0302_v0	210	Picture	full0n	2828374	0	2	3500	4	0	3450	other	0
07_S0302_v0	211	Picture	full0i	2841041	0	1	3833	3	0	3790	other	0
07_S0302_v0	212	Picture	full1i	2854208	0	1	4500	2	0	4450	other	0
07_S0302_v0	213	Picture	full1n	2865041	0	2	2500	4	0	2450	other	0
07_S0302_v0	214	Picture	full0n	2876541	0	2	4167	3	0	4120	other	0
07_S0302_v0	215	Picture	full1i	2889374	0	2	4668	3	0	4620	other	0
07_S0302_v0	216	Picture	blue0i	2901208	0	2	2500	4	0	2450	false_alarm	247
07_S0302_v0	216	Response	10	2905074	3866	3
07_S0302_v0	217	Picture	full0n	2913042	0	1	3500	2	0	3450	other	0
07_S0302_v0	218	Picture	full0i	2924542	0	2	3167	3	0	3120	other	0
07_S0302_v0	219	Picture	full0n	2935376	0	1	3000	2	0	2950	other	0
07_S0302_v0	220	Picture	full1n	2947709	0	1	3333	3	0	3290	other	0
07_S0302_v0	221	Picture	full1i	2960543	0	1	3000	2	0	2950	other	0
07_S0302_v0	222	Picture	full0i	2972876	0	2	3000	3	0	2950	other	0
07_S0302_v0	223	Picture	full0n	2986376	0	2	3667	3	0	3620	other	0
07_S0302_v0	224	Picture	full0i	2999877	0	1	4000	2	0	3950	other	0
07_S0302_v0	225	Picture	blue1n	3012043	0	2	4834	3	0	4790	false_alarm	257
07_S0302_v0	225	Response	10	3016874	4831	3
07_S0302_v0	226	Picture	full0n	3025544	0	1	2500	2	0	2450	other	0
07_S0302_v0	227	Picture	full1i	3036877	0	2	4500	3	0	4450	other	0
07_S0302_v0	228	Picture	full0i	3050044	0	1	3333	3	0	3290	other	0
07_S0302_v0	229	Picture	full0n	3062711	0	1	4500	2	0	4450	other	0
07_S0302_v0	230	Picture	full1n	3073544	0	2	4167	3	0	4120	other	0
07_S0302_v0	231	Picture	full0i	3086711	0	1	3833	3	0	3790	other	0
07_S0302_v0	232	Picture	full0n	3099545	0	1	4500	2	0	4450	other	0
07_S0302_v0	233	Picture	full0i	3111712	0	1	2833	2	0	2790	other	0
07_S0302_v0	234	Picture	full0n	3123212	0	1	3833	2	0	3790	other	0
07_S0302_v0	235	Picture	full0i	3134712	0	1	4500	2	0	4450	other	0
07_S0302_v0	236	Picture	full1i	3147545	0	2	3667	3	0	3620	other	0
07_S0302_v0	237	Picture	full0n	3158879	0	1	4500	2	0	4450	other	0
07_S0302_v0	238	Picture	full0i	3170212	0	2	4501	3	0	4450	other	0
07_S0302_v0	239	Picture	full0n	3182379	0	2	4667	3	0	4620	other	0
07_S0302_v0	240	Picture	full0i	3195879	0	2	3167	3	0	3120	other	0
07_S0302_v0	241	Picture	blue0n	3209046	0	2	2667	3	0	2620	false_alarm	274
07_S0302_v0	241	Response	10	3212774	3728	3
07_S0302_v0	242	Picture	full1n	3220380	0	1	4667	2	0	4620	other	0
07_S0302_v0	243	Picture	full1i	3232547	0	1	5000	2	0	4950	other	0
07_S0302_v0	244	Picture	full0i	3244047	0	1	3500	2	0	3450	other	0
07_S0302_v0	245	Picture	full0n	3257214	0	1	4833	2	0	4790	other	0
07_S0302_v0	246	Picture	full1n	3269381	0	1	4500	2	0	4450	other	0
07_S0302_v0	247	Picture	full1i	3281714	0	1	2667	2	0	2620	other	0
07_S0302_v0	248	Picture	full0i	3294381	0	1	3167	2	0	3120	other	0
07_S0302_v0	249	Picture	full1n	3307214	0	2	3167	3	0	3120	other	0
07_S0302_v0	250	Picture	blue1i	3318715	0	1	3166	2	0	3120	false_alarm	284
07_S0302_v0	250	Response	10	3324464	5749	3
07_S0302_v0	251	Picture	full1n	3329715	0	1	3166	3	0	3120	other	0
07_S0302_v0	252	Picture	full0n	3341882	0	1	3833	2	0	3790	other	0
07_S0302_v0	253	Picture	full0i	3353715	0	1	4833	3	0	4790	other	0
07_S0302_v0	254	Picture	full0n	3365882	0	1	4500	2	0	4450	other	0
07_S0302_v0	255	Picture	full1i	3376715	0	2	4500	4	0	4450	other	0
07_S0302_v0	256	Picture	full1n	3388882	0	2	5000	4	0	4950	other	0
07_S0302_v0	257	Picture	full0i	3401049	0	2	2500	3	0	2450	other	0
07_S0302_v0	258	Picture	full1i	3413216	0	1	4667	2	0	4620	other	0
07_S0302_v0	259	Picture	full1n	3424549	0	2	3167	3	0	3120	other	0
07_S0302_v0	260	Picture	full1i	3436050	0	1	4333	2	0	4290	other	0
07_S0302_v0	261	Picture	full1n	3448216	0	2	3667	3	0	3620	other	0
07_S0302_v0	262	Picture	full1i	3460550	0	1	2667	2	0	2620	other	0
07_S0302_v0	263	Picture	blue0n	3472383	0	2	2834	3	0	2790	false_alarm	298
07_S0302_v0	263	Response	10	3477164	4781	3
07_S0302_v0	264	Picture	full1n	3483384	0	1	5000	2	0	4950	other	0
07_S0302_v0	265	Picture	full0i	3494884	0	1	3333	2	0	3290	other	0
07_S0302_v0	266	Picture	full1i	3506217	0	2	2834	3	0	2790	other	0
07_S0302_v0	267	Picture	full1n	3518051	0	1	3833	2	0	3790	other	0
07_S0302_v0	268	Picture	full1i	3529384	0	2	2834	3	0	2790	other	0
07_S0302_v0	269	Picture	full0n	3540218	0	1	3333	2	0	3290	other	0
07_S0302_v0	270	Picture	default	3551551	0	2	2667	3	0	2500	other	0
07_S0302_v0	271	Picture	default	3571718	0	2	6731	3	0	2500	other	0


Event Type	Code	Type	Response	RT	RT Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

Picture	full1n	other				130334	2	3167	3	0	3120
Picture	full1i	other				141265	238	2903	239	0	2790
Picture	full1n	other				154502	1	4500	2	0	4450
Picture	full0n	other				167573	263	3595	265	0	3450
Picture	full1i	other				178335	2	4834	3	0	4790
Picture	full1n	other				190502	1	4333	3	0	4290
Picture	full0i	other				202669	1	3500	2	0	3450
Picture	full0n	other				215002	2	4167	3	0	4120
Picture	blue0i	false_alarm	2	4631	201	226473	198	3030	199	0	2950
Picture	full1i	other				238503	1	3833	2	0	3790
Picture	full0n	other				251336	2	5000	4	0	4950
Picture	full0i	other				264003	2	4167	3	0	4120
Picture	full1n	other				277503	2	4167	3	0	4120
Picture	full1i	other				290170	2	3667	3	0	3620
Picture	full1n	other				301504	2	4500	4	0	4450
Picture	blue1i	false_alarm	2	3924	4	313670	2	3334	3	0	3290
Picture	full1n	other				325837	2	4334	3	0	4290
Picture	full0n	other				338004	2	4667	3	0	4620
Picture	full1i	other				349838	1	2500	2	0	2450
Picture	full0i	other				362171	2	3000	4	0	2950
Picture	full0n	other				375671	2	5000	4	0	4950
Picture	full0i	other				389172	1	4500	2	0	4450
Picture	full0n	other				402005	2	3000	3	0	2950
Picture	full1n	other				414672	1	3333	3	0	3290
Picture	blue1i	false_alarm	2	4189	4	426505	2	3167	3	0	3120
Picture	full0i	other				439172	2	3834	3	0	3790
Picture	full0n	other				451506	1	5000	2	0	4950
Picture	full0i	other				463339	2	2500	4	0	2450
Picture	full1n	other				474673	1	4333	3	0	4290
Picture	full1i	other				486840	1	2833	2	0	2790
Picture	full0n	other				498340	1	2833	3	0	2790
Picture	full1n	other				509173	2	4167	3	0	4120
Picture	full1i	other				521340	2	3667	3	0	3620
Picture	full1n	other				534174	1	3666	3	0	3620
Picture	full0i	other				546341	1	5000	2	0	4950
Picture	blue1i	false_alarm	2	4120	4	557674	1	2833	3	0	2790
Picture	full1n	other				568674	2	3000	3	0	2950
Picture	full0n	other				581341	2	2834	3	0	2790
Picture	full0i	other				592341	2	4000	4	0	3950
Picture	full0n	other				604508	1	3667	2	0	3620
Picture	full0i	other				617342	1	2833	2	0	2790
Picture	full0n	other				630508	2	4334	3	0	4290
Picture	full1i	other				643675	2	3667	3	0	3620
Picture	full0i	other				656342	2	3667	3	0	3620
Picture	full1n	other				667176	1	4500	2	0	4450
Picture	full0n	other				679343	1	3166	2	0	3120
Picture	full1i	other				690843	1	3000	2	0	2950
Picture	blue0i	false_alarm	2	3718	4	702676	2	3167	3	0	3120
Picture	full0n	other				714176	2	3834	3	0	3790
Picture	full0i	other				726510	1	3000	2	0	2950
Picture	full0n	other				738010	2	4833	4	0	4790
Picture	full1n	other				751177	1	2500	2	0	2450
Picture	full1i	other				762010	2	3000	4	0	2950
