Scenario - visual LTP Rap V4.0 HVA (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 03/26/2015 10:28:53

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

05_S3001_v0	1	Response	128	52602	62435	2
05_S3001_v0	3	Picture	full1n	62833	0	1	3166	2	0	3120
05_S3001_v0	4	Picture	full1i	73764	0	237	2902	238	0	2790
05_S3001_v0	5	Picture	full1n	86999	0	1	4500	2	0	4450
05_S3001_v0	6	Picture	full0n	100166	0	1	3500	2	0	3450
05_S3001_v0	7	Picture	full1i	110999	0	1	4834	2	0	4790
05_S3001_v0	8	Picture	full1n	123166	0	1	4333	2	0	4290
05_S3001_v0	9	Picture	full0i	135333	0	1	3500	2	0	3450
05_S3001_v0	10	Picture	full0n	147666	0	1	4167	2	0	4120
05_S3001_v0	11	Picture	blue0i	159136	0	198	3030	199	0	2950
05_S3001_v0	11	Response	10	164645	5509	2
05_S3001_v0	12	Picture	full1i	171166	0	1	3833	2	0	3790
05_S3001_v0	13	Picture	full0n	183999	0	1	5000	2	0	4950
05_S3001_v0	14	Picture	full0i	196666	0	1	4167	2	0	4120
05_S3001_v0	15	Picture	full1n	210166	0	1	4167	2	0	4120
05_S3001_v0	16	Picture	full1i	222833	0	1	3666	2	0	3620
05_S3001_v0	17	Picture	full1n	234166	0	1	4500	2	0	4450
05_S3001_v0	18	Picture	blue1i	246333	0	1	3333	2	0	3290
05_S3001_v0	18	Response	10	250144	3811	2
05_S3001_v0	19	Picture	full1n	258499	0	1	4334	2	0	4290
05_S3001_v0	20	Picture	full0n	270666	0	1	4666	3	0	4620
05_S3001_v0	21	Picture	full1i	282499	0	1	2500	2	0	2450
05_S3001_v0	22	Picture	full0i	294832	0	2	3000	4	0	2950
05_S3001_v0	23	Picture	full0n	308332	0	2	5000	3	0	4950
05_S3001_v0	24	Picture	full0i	321832	0	2	4500	3	0	4450
05_S3001_v0	25	Picture	full0n	334666	0	1	3000	2	0	2950
05_S3001_v0	26	Picture	full1n	347332	0	2	3334	3	0	3290
05_S3001_v0	27	Picture	blue1i	359166	0	1	3166	2	0	3120
05_S3001_v0	27	Response	10	363843	4677	2
05_S3001_v0	28	Picture	full0i	371832	0	2	3834	3	0	3790
05_S3001_v0	29	Picture	full0n	384166	0	1	5000	2	0	4950
